Perimetre;Nature;Date;Heures;Consommation;Thermique;Nucleaire;Eolien;Solaire;Hydraulique;Pompage;Bioenergies;Ech. physiques
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;00:00;8374;216;8649;269;0;3614;-821;140;-3693
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;00:15;;;;;;;;;
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;00:30;8234;197;8527;291;0;4078;-693;141;-4308
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;00:45;;;;;;;;;
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;01:00;7949;197;8238;267;0;3908;-655;141;-4148
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;01:15;;;;;;;;;
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;01:30;7939;197;8099;261;0;3979;-656;140;-4079
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;01:45;;;;;;;;;
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;02:00;7924;197;8069;275;0;3843;-656;140;-3943
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;02:15;;;;;;;;;
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;02:30;7954;197;8070;259;0;3211;-779;137;-3141
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;02:45;;;;;;;;;
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;03:00;7789;197;8072;249;0;3136;-1145;136;-2855
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;03:15;;;;;;;;;
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;03:30;7731;197;8076;266;0;3396;-1143;138;-3200
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;03:45;;;;;;;;;
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;04:00;7566;197;8073;243;0;2985;-1144;140;-2928
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;04:15;;;;;;;;;
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;04:30;7502;197;8075;221;0;3052;-1143;139;-3040
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;04:45;;;;;;;;;
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;05:00;7414;198;8077;256;0;2782;-1163;139;-2874
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;05:15;;;;;;;;;
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;05:30;7493;198;8082;272;0;2738;-1378;138;-2557
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;05:45;;;;;;;;;
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;06:00;7429;198;8080;265;0;2763;-1520;138;-2496
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;06:15;;;;;;;;;
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;06:30;7354;198;8084;228;0;2827;-1374;137;-2746
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;06:45;;;;;;;;;
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;07:00;7313;197;8089;223;0;2813;-1376;138;-2771
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;07:15;;;;;;;;;
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;07:30;7234;197;8155;242;0;2868;-1376;137;-2989
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;07:45;;;;;;;;;
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;08:00;7263;198;8199;223;0;2882;-1375;137;-3001
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;08:15;;;;;;;;;
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;08:30;7150;198;8245;230;0;3025;-1801;135;-2882
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;08:45;;;;;;;;;
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;09:00;7231;198;8291;195;9;2924;-1621;136;-2901
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;09:15;;;;;;;;;
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;09:30;7401;197;8310;170;42;3206;-1623;134;-3036
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;09:45;;;;;;;;;
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;10:00;7470;196;8313;186;79;2951;-1623;136;-2768
Auvergne-Rhone-Alpes;Donnees definitives;01/01/2018;10:15;;;;;;;;;
