Perimetre;Nature;Date;Heures;Consommation;Thermique;Nucleaire;Eolien;Solaire;Hydraulique;Pompage;Bioenergies;Ech. physiques
Occitanie;Donnees definitives;01/01/2016;00:00;5228;60;2476;47;0;840;0;101;1704
Occitanie;Donnees definitives;01/01/2016;00:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2016;00:30;4999;63;2486;51;0;795;0;101;1503
Occitanie;Donnees definitives;01/01/2016;00:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2016;01:00;4649;62;2418;51;0;427;0;101;1591
Occitanie;Donnees definitives;01/01/2016;01:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2016;01:30;4639;62;2486;41;0;387;-36;102;1597
Occitanie;Donnees definitives;01/01/2016;01:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2016;02:00;4587;63;2489;30;0;380;-36;100;1561
Occitanie;Donnees definitives;01/01/2016;02:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2016;02:30;4506;63;2480;23;0;383;-423;101;1880
Occitanie;Donnees definitives;01/01/2016;02:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2016;03:00;4332;62;2486;18;0;387;-651;100;1929
Occitanie;Donnees definitives;01/01/2016;03:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2016;03:30;4227;63;1730;32;0;394;-659;100;2568
Occitanie;Donnees definitives;01/01/2016;03:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2016;04:00;4153;63;1632;61;0;394;-658;99;2562
Occitanie;Donnees definitives;01/01/2016;04:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2016;04:30;4063;62;1699;54;0;417;-656;99;2387
Occitanie;Donnees definitives;01/01/2016;04:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2016;05:00;3945;63;1652;55;0;419;-657;99;2314
Occitanie;Donnees definitives;01/01/2016;05:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2016;05:30;3940;63;1627;76;0;405;-656;101;2324
Occitanie;Donnees definitives;01/01/2016;05:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2016;06:00;3993;62;2205;98;0;396;-655;100;1785
