Perimetre;Nature;Date;Heures;Consommation;Thermique;Nucleaire;Eolien;Solaire;Hydraulique;Pompage;Bioenergies;Ech. physiques
Occitanie;Donnees definitives;01/01/2017;00:00;6337;65;2605;15;0;1472;0;96;2084
Occitanie;Donnees definitives;01/01/2017;00:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;00:30;6032;68;2605;15;0;1301;-9;95;1956
Occitanie;Donnees definitives;01/01/2017;00:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;01:00;5887;68;2605;18;0;1047;-9;96;2063
Occitanie;Donnees definitives;01/01/2017;01:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;01:30;5704;68;2606;21;0;838;-44;96;2120
Occitanie;Donnees definitives;01/01/2017;01:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;02:00;5668;68;2603;22;0;819;-44;94;2106
Occitanie;Donnees definitives;01/01/2017;02:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;02:30;5654;68;2518;23;0;962;-249;94;2238
Occitanie;Donnees definitives;01/01/2017;02:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;03:00;5428;68;2462;21;0;848;-457;94;2393
Occitanie;Donnees definitives;01/01/2017;03:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;03:30;5317;68;2507;20;0;920;-458;94;2167
Occitanie;Donnees definitives;01/01/2017;03:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;04:00;5273;68;2430;21;0;745;-457;93;2373
Occitanie;Donnees definitives;01/01/2017;04:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;04:30;5129;68;2500;18;0;868;-457;93;2040
Occitanie;Donnees definitives;01/01/2017;04:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;05:00;5034;68;2485;18;0;792;-456;93;2034
Occitanie;Donnees definitives;01/01/2017;05:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;05:30;5054;68;2511;21;0;848;-456;92;1969
Occitanie;Donnees definitives;01/01/2017;05:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;06:00;5031;68;2535;22;0;840;-456;93;1930
Occitanie;Donnees definitives;01/01/2017;06:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;06:30;5078;68;2490;22;0;811;-248;90;1846
Occitanie;Donnees definitives;01/01/2017;06:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;07:00;5074;68;2495;24;0;800;-249;91;1846
Occitanie;Donnees definitives;01/01/2017;07:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;07:30;5100;68;2489;21;0;796;-456;90;2092
Occitanie;Donnees definitives;01/01/2017;07:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;08:00;5108;68;2481;18;0;809;-457;91;2099
Occitanie;Donnees definitives;01/01/2017;08:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;08:30;5065;68;2496;18;1;830;-455;89;2018
Occitanie;Donnees definitives;01/01/2017;08:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;09:00;5177;68;2510;17;22;814;-455;91;2111
Occitanie;Donnees definitives;01/01/2017;09:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;09:30;5258;68;2517;16;86;847;-456;88;2091
Occitanie;Donnees definitives;01/01/2017;09:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;10:00;5354;68;2568;14;183;839;-456;91;2046
Occitanie;Donnees definitives;01/01/2017;10:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;10:30;5403;68;2527;12;274;934;-454;90;1952
Occitanie;Donnees definitives;01/01/2017;10:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;11:00;5429;68;2566;13;352;968;-455;89;1829
Occitanie;Donnees definitives;01/01/2017;11:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2017;11:30;5473;68;2555;13;410;960;-454;91;1830
