Perimetre;Nature;Date;Heures;Consommation;Thermique;Nucleaire;Eolien;Solaire;Hydraulique;Pompage;Bioenergies;Ech. physiques
Occitanie;Donnees definitives;01/01/2019;00:00;6132;93;2617;598;0;559;-45;94;2215
Occitanie;Donnees definitives;01/01/2019;00:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;00:30;5963;94;2618;638;0;632;-44;95;1930
Occitanie;Donnees definitives;01/01/2019;00:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;01:00;5763;94;2618;577;0;488;-45;94;1937
Occitanie;Donnees definitives;01/01/2019;01:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;01:30;5678;94;2616;565;0;442;-202;92;2071
Occitanie;Donnees definitives;01/01/2019;01:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;02:00;5622;94;2616;536;0;412;-254;95;2123
Occitanie;Donnees definitives;01/01/2019;02:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;02:30;5489;94;2618;517;0;376;-707;94;2497
Occitanie;Donnees definitives;01/01/2019;02:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;03:00;5439;94;2618;490;0;370;-890;92;2664
Occitanie;Donnees definitives;01/01/2019;03:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;03:30;5297;94;2618;467;0;373;-897;90;2551
Occitanie;Donnees definitives;01/01/2019;03:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;04:00;5187;94;2617;444;0;376;-896;90;2463
Occitanie;Donnees definitives;01/01/2019;04:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;04:30;5094;94;2617;410;0;375;-895;92;2401
Occitanie;Donnees definitives;01/01/2019;04:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;05:00;5033;94;2617;403;0;371;-895;93;2350
Occitanie;Donnees definitives;01/01/2019;05:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;05:30;5021;94;2617;446;0;397;-894;90;2272
Occitanie;Donnees definitives;01/01/2019;05:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;06:00;4993;94;2617;463;0;383;-893;91;2238
Occitanie;Donnees definitives;01/01/2019;06:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;06:30;5044;94;2617;485;0;391;-893;92;2258
Occitanie;Donnees definitives;01/01/2019;06:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;07:00;5031;94;2616;449;0;389;-892;90;2286
Occitanie;Donnees definitives;01/01/2019;07:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;07:30;5057;94;2616;412;0;374;-872;91;2342
Occitanie;Donnees definitives;01/01/2019;07:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;08:00;5058;94;2613;396;0;382;-871;90;2354
Occitanie;Donnees definitives;01/01/2019;08:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;08:30;5019;94;2612;381;1;397;-871;86;2320
Occitanie;Donnees definitives;01/01/2019;08:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;09:00;5068;94;2614;383;33;413;-868;86;2313
Occitanie;Donnees definitives;01/01/2019;09:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;09:30;5105;94;2615;373;115;455;-869;84;2238
Occitanie;Donnees definitives;01/01/2019;09:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;10:00;5213;94;2614;364;209;503;-866;84;2211
Occitanie;Donnees definitives;01/01/2019;10:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;10:30;5293;94;2614;312;316;519;-866;85;2219
Occitanie;Donnees definitives;01/01/2019;10:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;11:00;5325;94;2613;278;413;541;-866;87;2166
Occitanie;Donnees definitives;01/01/2019;11:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;11:30;5409;94;2614;285;477;510;-864;92;2201
Occitanie;Donnees definitives;01/01/2019;11:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;12:00;5459;94;2615;284;517;538;-453;91;1773
Occitanie;Donnees definitives;01/01/2019;12:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;12:30;5616;93;2614;290;541;601;-418;89;1806
Occitanie;Donnees definitives;01/01/2019;12:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;13:00;5714;93;2613;280;549;657;-45;88;1479
Occitanie;Donnees definitives;01/01/2019;13:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;13:30;5556;93;2613;300;536;557;-456;89;1823
Occitanie;Donnees definitives;01/01/2019;13:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;14:00;5486;93;2612;368;501;446;-865;89;2242
Occitanie;Donnees definitives;01/01/2019;14:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;14:30;5326;93;2613;395;458;475;-861;88;2063
Occitanie;Donnees definitives;01/01/2019;14:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;15:00;5222;93;2613;437;391;485;-860;93;1970
Occitanie;Donnees definitives;01/01/2019;15:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;15:30;5189;93;2611;440;300;477;-452;93;1627
Occitanie;Donnees definitives;01/01/2019;15:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;16:00;5107;93;2613;469;199;440;-452;90;1655
Occitanie;Donnees definitives;01/01/2019;16:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;16:30;5088;93;2611;528;103;554;-859;92;1965
Occitanie;Donnees definitives;01/01/2019;16:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;17:00;5164;94;2610;576;25;554;-858;93;2071
Occitanie;Donnees definitives;01/01/2019;17:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;17:30;5367;94;2609;582;1;526;-855;93;2317
Occitanie;Donnees definitives;01/01/2019;17:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;18:00;5738;94;2611;580;0;505;-451;92;2307
Occitanie;Donnees definitives;01/01/2019;18:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;18:30;5941;94;2608;604;0;669;-45;90;1920
Occitanie;Donnees definitives;01/01/2019;18:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;19:00;6082;94;2612;634;0;927;-45;90;1771
Occitanie;Donnees definitives;01/01/2019;19:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;19:30;6102;94;2611;646;0;1118;-45;91;1587
Occitanie;Donnees definitives;01/01/2019;19:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;20:00;6087;94;2611;624;0;657;-45;89;2057
Occitanie;Donnees definitives;01/01/2019;20:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;20:30;6014;94;2608;628;0;571;-250;92;2271
Occitanie;Donnees definitives;01/01/2019;20:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;21:00;5844;94;2608;631;0;543;-553;92;2429
Occitanie;Donnees definitives;01/01/2019;21:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;21:30;5690;94;2607;621;0;550;-654;92;2381
Occitanie;Donnees definitives;01/01/2019;21:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;22:00;5550;94;2608;612;0;467;-655;93;2332
Occitanie;Donnees definitives;01/01/2019;22:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;22:30;5617;94;2607;610;0;439;-451;93;2225
Occitanie;Donnees definitives;01/01/2019;22:45;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;23:00;6032;94;2608;601;0;550;-45;94;2129
Occitanie;Donnees definitives;01/01/2019;23:15;;;;;;;;;
Occitanie;Donnees definitives;01/01/2019;23:30;5802;94;2606;609;0;463;-45;93;1981
Occitanie;Donnees definitives;01/01/2019;23:45;;;;;;;;;
Occitanie;Donnees definitives;02/01/2019;00:00;5871;94;2605;589;0;448;-622;93;2663
Occitanie;Donnees definitives;02/01/2019;00:15;;;;;;;;;
Occitanie;Donnees definitives;02/01/2019;00:30;5702;94;2605;577;0;365;-654;96;2619
Occitanie;Donnees definitives;02/01/2019;00:45;;;;;;;;;
Occitanie;Donnees definitives;02/01/2019;01:00;5433;94;2606;595;0;350;-855;96;2548
Occitanie;Donnees definitives;02/01/2019;01:15;;;;;;;;;
Occitanie;Donnees definitives;02/01/2019;01:30;5359;94;2605;594;0;389;-850;95;2431
Occitanie;Donnees definitives;02/01/2019;01:45;;;;;;;;;
Occitanie;Donnees definitives;02/01/2019;02:00;5330;94;2609;588;0;350;-851;97;2444
Occitanie;Donnees definitives;02/01/2019;02:15;;;;;;;;;
Occitanie;Donnees definitives;02/01/2019;02:30;5319;94;2608;564;0;375;-851;97;2432
Occitanie;Donnees definitives;02/01/2019;02:45;;;;;;;;;
Occitanie;Donnees definitives;02/01/2019;03:00;5228;94;2608;572;0;367;-848;96;2338
Occitanie;Donnees definitives;02/01/2019;03:15;;;;;;;;;
Occitanie;Donnees definitives;02/01/2019;03:30;5138;94;2609;588;0;393;-848;95;2206
Occitanie;Donnees definitives;02/01/2019;03:45;;;;;;;;;
Occitanie;Donnees definitives;02/01/2019;04:00;5062;94;2608;565;0;382;-858;94;2178
Occitanie;Donnees definitives;02/01/2019;04:15;;;;;;;;;
Occitanie;Donnees definitives;02/01/2019;04:30;4996;93;2607;591;0;392;-855;93;2074
Occitanie;Donnees definitives;02/01/2019;04:45;;;;;;;;;
Occitanie;Donnees definitives;02/01/2019;05:00;4986;89;2608;569;0;390;-854;91;2093
Occitanie;Donnees definitives;02/01/2019;05:15;;;;;;;;;
Occitanie;Donnees definitives;02/01/2019;05:30;5097;90;2609;570;0;422;-819;93;2133
Occitanie;Donnees definitives;02/01/2019;05:45;;;;;;;;;
Occitanie;Donnees definitives;02/01/2019;06:00;5200;94;2609;554;0;387;-815;92;2278
