Perimetre;Nature;Date;Heures;Consommation;Thermique;Nucleaire;Eolien;Solaire;Hydraulique;Pompage;Bioenergies;Ech. physiques
Bretagne;Donnees definitives;01/01/2018;00:00;3388;217;-;604;0;240;-1;47;2281
Bretagne;Donnees definitives;01/01/2018;00:15;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;00:30;3276;218;-;633;0;237;-1;41;2149
Bretagne;Donnees definitives;01/01/2018;00:45;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;01:00;3056;217;-;620;0;235;-1;40;1945
Bretagne;Donnees definitives;01/01/2018;01:15;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;01:30;2955;214;-;596;0;234;-1;40;1872
Bretagne;Donnees definitives;01/01/2018;01:45;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;02:00;3053;218;-;585;0;172;-1;41;2038
Bretagne;Donnees definitives;01/01/2018;02:15;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;02:30;2909;217;-;563;0;96;-1;41;1994
Bretagne;Donnees definitives;01/01/2018;02:45;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;03:00;2720;220;-;580;0;31;-1;40;1849
Bretagne;Donnees definitives;01/01/2018;03:15;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;03:30;2609;216;-;552;0;18;-1;39;1785
Bretagne;Donnees definitives;01/01/2018;03:45;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;04:00;2520;213;-;492;0;18;-1;40;1759
Bretagne;Donnees definitives;01/01/2018;04:15;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;04:30;2454;218;-;476;0;18;-1;40;1703
Bretagne;Donnees definitives;01/01/2018;04:45;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;05:00;2414;221;-;516;0;18;-1;38;1621
Bretagne;Donnees definitives;01/01/2018;05:15;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;05:30;2427;223;-;553;0;18;-1;38;1597
Bretagne;Donnees definitives;01/01/2018;05:45;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;06:00;2418;222;-;630;0;18;-1;39;1511
Bretagne;Donnees definitives;01/01/2018;06:15;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;06:30;2502;222;-;655;0;18;-19;39;1586
Bretagne;Donnees definitives;01/01/2018;06:45;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;07:00;2508;222;-;695;0;18;-32;39;1567
Bretagne;Donnees definitives;01/01/2018;07:15;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;07:30;2547;221;-;692;0;18;-1;40;1577
Bretagne;Donnees definitives;01/01/2018;07:45;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;08:00;2520;221;-;597;0;18;-1;38;1647
Bretagne;Donnees definitives;01/01/2018;08:15;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;08:30;2530;221;-;627;0;17;0;35;1630
Bretagne;Donnees definitives;01/01/2018;08:45;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;09:00;2495;210;-;610;0;13;-1;33;1630
Bretagne;Donnees definitives;01/01/2018;09:15;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;09:30;2480;204;-;578;0;87;-2;30;1583
Bretagne;Donnees definitives;01/01/2018;09:45;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;10:00;2500;204;-;601;0;183;-1;27;1485
Bretagne;Donnees definitives;01/01/2018;10:15;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;10:30;2553;207;-;666;3;221;-1;32;1426
Bretagne;Donnees definitives;01/01/2018;10:45;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;11:00;2591;209;-;684;8;216;-1;32;1442
Bretagne;Donnees definitives;01/01/2018;11:15;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;11:30;2643;213;-;688;11;207;-1;33;1493
Bretagne;Donnees definitives;01/01/2018;11:45;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;12:00;2692;217;-;693;14;207;-1;35;1527
Bretagne;Donnees definitives;01/01/2018;12:15;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;12:30;2779;215;-;713;19;209;-1;37;1586
Bretagne;Donnees definitives;01/01/2018;12:45;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;13:00;2862;218;-;699;21;207;-1;37;1682
Bretagne;Donnees definitives;01/01/2018;13:15;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;13:30;2746;217;-;695;27;206;-1;38;1564
Bretagne;Donnees definitives;01/01/2018;13:45;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;14:00;2651;218;-;707;30;221;-1;38;1438
Bretagne;Donnees definitives;01/01/2018;14:15;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;14:30;2567;220;-;712;31;173;-1;39;1394
Bretagne;Donnees definitives;01/01/2018;14:45;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;15:00;2458;222;-;712;30;94;-1;40;1362
Bretagne;Donnees definitives;01/01/2018;15:15;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;15:30;2413;222;-;692;22;33;-1;38;1406
Bretagne;Donnees definitives;01/01/2018;15:45;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;16:00;2415;222;-;695;19;24;-1;39;1418
Bretagne;Donnees definitives;01/01/2018;16:15;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;16:30;2447;222;-;694;12;24;-1;38;1458
Bretagne;Donnees definitives;01/01/2018;16:45;;;;;;;;;
Bretagne;Donnees definitives;01/01/2018;17:00;2488;222;-;687;5;23;-1;38;1515
Bretagne;Donnees definitives;01/01/2018;17:15;;;;;;;;;
