Périmètre;Nature;Date;Heures;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques
Bretagne;Données définitives;01/01/2017;00:00;4201;187;-;35;0;68;-2;37;3875
Bretagne;Données définitives;01/01/2017;00:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;00:30;4068;186;-;39;0;164;-1;40;3641
Bretagne;Données définitives;01/01/2017;00:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;01:00;3848;187;-;42;0;211;-1;39;3370
Bretagne;Données définitives;01/01/2017;01:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;01:30;3719;183;-;44;0;210;-1;39;3245
Bretagne;Données définitives;01/01/2017;01:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;02:00;3825;179;-;39;0;217;-1;40;3352
Bretagne;Données définitives;01/01/2017;02:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;02:30;3685;183;-;41;0;220;-1;40;3202
Bretagne;Données définitives;01/01/2017;02:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;03:00;3488;182;-;39;0;222;-1;40;3007
Bretagne;Données définitives;01/01/2017;03:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;03:30;3339;182;-;36;0;221;-1;39;2862
Bretagne;Données définitives;01/01/2017;03:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;04:00;3239;184;-;33;0;216;-1;39;2768
Bretagne;Données définitives;01/01/2017;04:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;04:30;3172;180;-;34;0;178;-1;39;2743
Bretagne;Données définitives;01/01/2017;04:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;05:00;3121;183;-;49;0;100;-1;38;2752
Bretagne;Données définitives;01/01/2017;05:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;05:30;3106;188;-;53;0;32;-1;38;2796
Bretagne;Données définitives;01/01/2017;05:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;06:00;3065;187;-;54;0;0;-1;39;2785
Bretagne;Données définitives;01/01/2017;06:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;06:30;3116;188;-;53;0;0;-1;40;2835
Bretagne;Données définitives;01/01/2017;06:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;07:00;3110;187;-;59;0;0;-1;40;2824
Bretagne;Données définitives;01/01/2017;07:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;07:30;3147;186;-;71;0;2;-1;40;2849
Bretagne;Données définitives;01/01/2017;07:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;08:00;3119;184;-;85;0;2;-1;40;2809
Bretagne;Données définitives;01/01/2017;08:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;08:30;3164;184;-;105;0;2;-1;39;2833
Bretagne;Données définitives;01/01/2017;08:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;09:00;3167;184;-;119;0;2;-1;40;2822
Bretagne;Données définitives;01/01/2017;09:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;09:30;3187;184;-;121;0;3;-38;39;2878
Bretagne;Données définitives;01/01/2017;09:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;10:00;3229;183;-;136;3;3;-51;39;2917
Bretagne;Données définitives;01/01/2017;10:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;10:30;3269;187;-;138;5;3;0;39;2897
Bretagne;Données définitives;01/01/2017;10:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;11:00;3304;187;-;146;9;3;0;39;2920
Bretagne;Données définitives;01/01/2017;11:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;11:30;3355;187;-;168;14;0;-1;38;2948
Bretagne;Données définitives;01/01/2017;11:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;12:00;3377;187;-;183;17;0;-1;39;2951
Bretagne;Données définitives;01/01/2017;12:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;12:30;3477;187;-;164;16;119;-1;40;2952
Bretagne;Données définitives;01/01/2017;12:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;13:00;3574;186;-;161;14;205;-1;40;2968
Bretagne;Données définitives;01/01/2017;13:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;13:30;3429;171;-;168;15;224;-1;38;2815
Bretagne;Données définitives;01/01/2017;13:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;14:00;3299;173;-;158;14;225;-1;38;2692
Bretagne;Données définitives;01/01/2017;14:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;14:30;3212;173;-;152;13;225;-1;39;2611
Bretagne;Données définitives;01/01/2017;14:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;15:00;3076;182;-;161;12;222;-1;40;2460
Bretagne;Données définitives;01/01/2017;15:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;15:30;3043;185;-;144;10;226;-1;38;2441
Bretagne;Données définitives;01/01/2017;15:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;16:00;3008;186;-;123;5;222;-1;39;2435
Bretagne;Données définitives;01/01/2017;16:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;16:30;3024;185;-;116;3;211;-1;40;2470
Bretagne;Données définitives;01/01/2017;16:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;17:00;3054;184;-;104;1;160;-1;39;2567
Bretagne;Données définitives;01/01/2017;17:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;17:30;3137;183;-;115;0;85;-1;40;2716
Bretagne;Données définitives;01/01/2017;17:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;18:00;3332;182;-;126;0;21;-1;39;2966
Bretagne;Données définitives;01/01/2017;18:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;18:30;3435;182;-;120;0;2;-1;40;3092
Bretagne;Données définitives;01/01/2017;18:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;19:00;3482;184;-;125;0;2;-1;41;3131
Bretagne;Données définitives;01/01/2017;19:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;19:30;3476;184;-;117;0;2;-1;40;3133
Bretagne;Données définitives;01/01/2017;19:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;20:00;3423;184;-;107;0;2;-1;39;3091
Bretagne;Données définitives;01/01/2017;20:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;20:30;3352;192;-;100;0;2;-1;40;3019
Bretagne;Données définitives;01/01/2017;20:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;21:00;3281;192;-;94;0;2;-1;40;2955
Bretagne;Données définitives;01/01/2017;21:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;21:30;3175;192;-;80;0;2;-32;40;2893
Bretagne;Données définitives;01/01/2017;21:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;22:00;3272;191;-;80;0;2;-55;40;3013
Bretagne;Données définitives;01/01/2017;22:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;22:30;3237;192;-;70;0;0;-55;40;2990
Bretagne;Données définitives;01/01/2017;22:45;;;;;;;;;
Bretagne;Données définitives;01/01/2017;23:00;3495;192;-;54;0;0;-13;40;3222
Bretagne;Données définitives;01/01/2017;23:15;;;;;;;;;
Bretagne;Données définitives;01/01/2017;23:30;3326;184;-;46;0;0;-1;40;3056
Bretagne;Données définitives;01/01/2017;23:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;00:00;3621;185;-;46;0;0;-1;40;3351
Bretagne;Données définitives;02/01/2017;00:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;00:30;3480;184;-;42;0;2;-3;40;3216
Bretagne;Données définitives;02/01/2017;00:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;01:00;3226;182;-;40;0;135;-1;40;2831
Bretagne;Données définitives;02/01/2017;01:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;01:30;3118;182;-;35;0;222;-1;40;2640
Bretagne;Données définitives;02/01/2017;01:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;02:00;3247;184;-;29;0;222;-1;40;2773
Bretagne;Données définitives;02/01/2017;02:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;02:30;3121;185;-;21;0;221;-1;41;2654
Bretagne;Données définitives;02/01/2017;02:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;03:00;2971;185;-;15;0;223;-1;39;2508
Bretagne;Données définitives;02/01/2017;03:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;03:30;2891;186;-;11;0;222;-1;39;2436
Bretagne;Données définitives;02/01/2017;03:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;04:00;2849;185;-;11;0;223;-1;40;2392
Bretagne;Données définitives;02/01/2017;04:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;04:30;2864;185;-;11;0;214;-1;39;2415
Bretagne;Données définitives;02/01/2017;04:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;05:00;2872;186;-;10;0;170;-1;40;2468
Bretagne;Données définitives;02/01/2017;05:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;05:30;2979;185;-;10;0;98;-1;40;2647
Bretagne;Données définitives;02/01/2017;05:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;06:00;3031;185;-;11;0;33;-1;40;2763
Bretagne;Données définitives;02/01/2017;06:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;06:30;3213;185;-;7;0;0;-1;40;2982
Bretagne;Données définitives;02/01/2017;06:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;07:00;3328;185;-;8;0;1;0;40;3095
Bretagne;Données définitives;02/01/2017;07:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;07:30;3476;185;-;16;0;2;-1;40;3233
Bretagne;Données définitives;02/01/2017;07:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;08:00;3502;184;-;28;0;3;-1;39;3248
Bretagne;Données définitives;02/01/2017;08:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;08:30;3629;185;-;36;0;2;-1;38;3368
Bretagne;Données définitives;02/01/2017;08:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;09:00;3685;180;-;41;0;9;-1;38;3418
Bretagne;Données définitives;02/01/2017;09:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;09:30;3710;184;-;61;0;9;-1;38;3420
Bretagne;Données définitives;02/01/2017;09:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;10:00;3742;187;-;62;1;9;-40;38;3485
Bretagne;Données définitives;02/01/2017;10:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;10:30;3791;182;-;79;3;9;-53;39;3532
Bretagne;Données définitives;02/01/2017;10:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;11:00;3827;188;-;76;6;9;-52;39;3562
Bretagne;Données définitives;02/01/2017;11:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;11:30;3869;193;-;101;9;0;-1;38;3528
Bretagne;Données définitives;02/01/2017;11:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;12:00;3897;194;-;116;12;0;-1;38;3537
Bretagne;Données définitives;02/01/2017;12:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;12:30;3971;194;-;112;15;0;0;39;3611
Bretagne;Données définitives;02/01/2017;12:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;13:00;4043;195;-;100;22;68;-2;39;3621
Bretagne;Données définitives;02/01/2017;13:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;13:30;3849;196;-;106;23;173;-1;38;3314
Bretagne;Données définitives;02/01/2017;13:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;14:00;3776;191;-;119;22;214;-1;39;3191
Bretagne;Données définitives;02/01/2017;14:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;14:30;3720;193;-;160;18;213;-1;38;3099
Bretagne;Données définitives;02/01/2017;14:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;15:00;3603;198;-;212;14;217;-1;39;2924
Bretagne;Données définitives;02/01/2017;15:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;15:30;3567;196;-;249;11;222;-1;38;2851
Bretagne;Données définitives;02/01/2017;15:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;16:00;3543;196;-;247;8;224;-1;39;2831
Bretagne;Données définitives;02/01/2017;16:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;16:30;3557;196;-;238;7;224;-1;39;2854
Bretagne;Données définitives;02/01/2017;16:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;17:00;3576;196;-;213;3;216;-1;38;2911
Bretagne;Données définitives;02/01/2017;17:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;17:30;3647;196;-;210;0;178;-1;36;3028
Bretagne;Données définitives;02/01/2017;17:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;18:00;3887;201;-;243;0;106;-1;38;3300
Bretagne;Données définitives;02/01/2017;18:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;18:30;4001;202;-;264;0;42;-1;40;3455
Bretagne;Données définitives;02/01/2017;18:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;19:00;4076;201;-;269;0;9;-1;39;3559
Bretagne;Données définitives;02/01/2017;19:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;19:30;4037;201;-;279;0;9;-1;38;3510
Bretagne;Données définitives;02/01/2017;19:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;20:00;3895;201;-;283;0;9;-1;39;3364
Bretagne;Données définitives;02/01/2017;20:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;20:30;3769;200;-;330;0;2;-1;39;3198
Bretagne;Données définitives;02/01/2017;20:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;21:00;3666;201;-;319;0;2;-1;40;3105
Bretagne;Données définitives;02/01/2017;21:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;21:30;3521;201;-;289;0;2;-1;39;2990
Bretagne;Données définitives;02/01/2017;21:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;22:00;3642;201;-;258;0;3;-21;39;3163
Bretagne;Données définitives;02/01/2017;22:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;22:30;3619;201;-;208;0;0;-55;40;3224
Bretagne;Données définitives;02/01/2017;22:45;;;;;;;;;
Bretagne;Données définitives;02/01/2017;23:00;3885;201;-;195;0;0;-54;39;3503
Bretagne;Données définitives;02/01/2017;23:15;;;;;;;;;
Bretagne;Données définitives;02/01/2017;23:30;3726;201;-;183;0;0;-54;38;3358
Bretagne;Données définitives;02/01/2017;23:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;00:00;4018;201;-;172;0;0;-1;39;3606
Bretagne;Données définitives;03/01/2017;00:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;00:30;3892;201;-;159;0;1;-1;39;3494
Bretagne;Données définitives;03/01/2017;00:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;01:00;3699;199;-;157;0;0;-1;40;3302
Bretagne;Données définitives;03/01/2017;01:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;01:30;3571;201;-;160;0;72;-2;41;3099
Bretagne;Données définitives;03/01/2017;01:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;02:00;3708;201;-;160;0;173;-1;40;3136
Bretagne;Données définitives;03/01/2017;02:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;02:30;3590;201;-;158;0;220;-1;40;2973
Bretagne;Données définitives;03/01/2017;02:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;03:00;3452;201;-;147;0;224;-1;40;2842
Bretagne;Données définitives;03/01/2017;03:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;03:30;3380;201;-;142;0;221;-1;40;2777
Bretagne;Données définitives;03/01/2017;03:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;04:00;3325;201;-;141;0;222;-1;39;2725
Bretagne;Données définitives;03/01/2017;04:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;04:30;3335;201;-;128;0;220;-1;39;2749
Bretagne;Données définitives;03/01/2017;04:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;05:00;3368;200;-;123;0;209;-1;39;2798
Bretagne;Données définitives;03/01/2017;05:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;05:30;3513;200;-;112;0;165;-1;40;2998
Bretagne;Données définitives;03/01/2017;05:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;06:00;3579;201;-;116;0;103;-1;39;3122
Bretagne;Données définitives;03/01/2017;06:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;06:30;3839;201;-;102;0;42;-1;40;3456
Bretagne;Données définitives;03/01/2017;06:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;07:00;4044;200;-;93;0;0;-3;40;3713
Bretagne;Données définitives;03/01/2017;07:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;07:30;4277;200;-;99;0;2;-1;40;3937
Bretagne;Données définitives;03/01/2017;07:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;08:00;4297;201;-;85;0;2;-1;40;3970
Bretagne;Données définitives;03/01/2017;08:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;08:30;4468;201;-;80;0;2;-1;40;4145
Bretagne;Données définitives;03/01/2017;08:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;09:00;4471;201;-;68;0;9;-1;39;4154
Bretagne;Données définitives;03/01/2017;09:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;09:30;4451;198;-;60;2;9;-1;38;4145
Bretagne;Données définitives;03/01/2017;09:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;10:00;4462;196;-;55;9;9;-1;39;4155
Bretagne;Données définitives;03/01/2017;10:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;10:30;4425;192;-;44;19;9;-35;39;4156
Bretagne;Données définitives;03/01/2017;10:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;11:00;4383;195;-;32;30;5;-53;38;4136
Bretagne;Données définitives;03/01/2017;11:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;11:30;4334;196;-;20;39;0;-54;38;4094
Bretagne;Données définitives;03/01/2017;11:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;12:00;4304;200;-;14;46;0;-53;39;4059
Bretagne;Données définitives;03/01/2017;12:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;12:30;4276;197;-;11;50;0;-1;40;3979
Bretagne;Données définitives;03/01/2017;12:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;13:00;4282;202;-;7;54;0;-1;38;3982
Bretagne;Données définitives;03/01/2017;13:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;13:30;4091;201;-;6;55;0;-1;39;3790
Bretagne;Données définitives;03/01/2017;13:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;14:00;4007;201;-;6;54;127;-1;38;3581
Bretagne;Données définitives;03/01/2017;14:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;14:30;3931;200;-;6;53;206;-1;38;3430
Bretagne;Données définitives;03/01/2017;14:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;15:00;3774;200;-;4;48;215;-1;39;3269
Bretagne;Données définitives;03/01/2017;15:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;15:30;3743;197;-;5;40;217;-1;39;3247
Bretagne;Données définitives;03/01/2017;15:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;16:00;3733;193;-;5;30;217;-1;38;3250
Bretagne;Données définitives;03/01/2017;16:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;16:30;3748;198;-;5;19;216;-1;38;3275
Bretagne;Données définitives;03/01/2017;16:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;17:00;3792;199;-;6;7;213;-1;39;3329
Bretagne;Données définitives;03/01/2017;17:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;17:30;3948;198;-;6;0;207;-1;39;3500
Bretagne;Données définitives;03/01/2017;17:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;18:00;4216;198;-;4;0;171;-1;38;3806
Bretagne;Données définitives;03/01/2017;18:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;18:30;4336;201;-;6;0;114;-1;39;3977
Bretagne;Données définitives;03/01/2017;18:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;19:00;4450;202;-;4;0;52;-1;39;4155
Bretagne;Données définitives;03/01/2017;19:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;19:30;4390;201;-;5;0;9;-3;39;4138
Bretagne;Données définitives;03/01/2017;19:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;20:00;4251;202;-;2;0;4;-1;39;4005
Bretagne;Données définitives;03/01/2017;20:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;20:30;4127;201;-;2;0;2;-1;39;3883
Bretagne;Données définitives;03/01/2017;20:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;21:00;3981;198;-;1;0;2;-1;40;3741
Bretagne;Données définitives;03/01/2017;21:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;21:30;3862;197;-;1;0;2;-1;40;3623
Bretagne;Données définitives;03/01/2017;21:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;22:00;3980;200;-;1;0;2;-1;40;3739
Bretagne;Données définitives;03/01/2017;22:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;22:30;3935;201;-;1;0;0;-8;40;3700
Bretagne;Données définitives;03/01/2017;22:45;;;;;;;;;
Bretagne;Données définitives;03/01/2017;23:00;4187;201;-;2;0;0;-50;40;3994
Bretagne;Données définitives;03/01/2017;23:15;;;;;;;;;
Bretagne;Données définitives;03/01/2017;23:30;4010;202;-;5;0;0;-55;39;3818
Bretagne;Données définitives;03/01/2017;23:45;;;;;;;;;
Bretagne;Données définitives;04/01/2017;00:00;4336;201;-;8;0;0;-55;39;4142
Bretagne;Données définitives;04/01/2017;00:15;;;;;;;;;
Bretagne;Données définitives;04/01/2017;00:30;4181;202;-;11;0;0;-13;40;3942
Bretagne;Données définitives;04/01/2017;00:45;;;;;;;;;
Bretagne;Données définitives;04/01/2017;01:00;3953;201;-;14;0;0;0;41;3697
Bretagne;Données définitives;04/01/2017;01:15;;;;;;;;;
Bretagne;Données définitives;04/01/2017;01:30;3873;202;-;18;0;0;-1;40;3613
Bretagne;Données définitives;04/01/2017;01:45;;;;;;;;;
Bretagne;Données définitives;04/01/2017;02:00;3995;202;-;19;0;0;-1;40;3734
Bretagne;Données définitives;04/01/2017;02:15;;;;;;;;;
Bretagne;Données définitives;04/01/2017;02:30;3874;201;-;23;0;76;-2;40;3534
Bretagne;Données définitives;04/01/2017;02:45;;;;;;;;;
Bretagne;Données définitives;04/01/2017;03:00;3711;201;-;37;0;178;-1;40;3256
Bretagne;Données définitives;04/01/2017;03:15;;;;;;;;;
Bretagne;Données définitives;04/01/2017;03:30;3637;201;-;52;0;213;-1;39;3133
Bretagne;Données définitives;04/01/2017;03:45;;;;;;;;;
Bretagne;Données définitives;04/01/2017;04:00;3594;201;-;68;0;217;-1;40;3070
Bretagne;Données définitives;04/01/2017;04:15;;;;;;;;;
Bretagne;Données définitives;04/01/2017;04:30;3610;201;-;71;0;213;-1;40;3085
Bretagne;Données définitives;04/01/2017;04:45;;;;;;;;;
Bretagne;Données définitives;04/01/2017;05:00;3629;201;-;87;0;212;-1;40;3090
Bretagne;Données définitives;04/01/2017;05:15;;;;;;;;;
Bretagne;Données définitives;04/01/2017;05:30;3740;198;-;108;0;198;-1;39;3197
Bretagne;Données définitives;04/01/2017;05:45;;;;;;;;;
Bretagne;Données définitives;04/01/2017;06:00;3811;198;-;128;0;158;-1;39;3288
Bretagne;Données définitives;04/01/2017;06:15;;;;;;;;;
Bretagne;Données définitives;04/01/2017;06:30;4041;199;-;142;0;105;-1;39;3557
Bretagne;Données définitives;04/01/2017;06:45;;;;;;;;;
Bretagne;Données définitives;04/01/2017;07:00;4237;202;-;156;0;51;-1;39;3791
Bretagne;Données définitives;04/01/2017;07:15;;;;;;;;;
Bretagne;Données définitives;04/01/2017;07:30;4432;202;-;174;0;6;-1;39;4013
Bretagne;Données définitives;04/01/2017;07:45;;;;;;;;;
Bretagne;Données définitives;04/01/2017;08:00;4465;201;-;171;0;2;-1;39;4052
Bretagne;Données définitives;04/01/2017;08:15;;;;;;;;;
Bretagne;Données définitives;04/01/2017;08:30;4616;201;-;155;0;2;-1;39;4219
Bretagne;Données définitives;04/01/2017;08:45;;;;;;;;;
Bretagne;Données définitives;04/01/2017;09:00;4619;193;-;142;0;3;-1;37;4246
Bretagne;Données définitives;04/01/2017;09:15;;;;;;;;;
Bretagne;Données définitives;04/01/2017;09:30;4594;191;-;139;1;9;-1;37;4218
Bretagne;Données définitives;04/01/2017;09:45;;;;;;;;;
Bretagne;Données définitives;04/01/2017;10:00;4584;190;-;131;5;9;-1;38;4213
Bretagne;Données définitives;04/01/2017;10:15;;;;;;;;;
Bretagne;Données définitives;04/01/2017;10:30;4554;190;-;128;8;9;-1;38;4183
Bretagne;Données définitives;04/01/2017;10:45;;;;;;;;;
Bretagne;Données définitives;04/01/2017;11:00;4511;194;-;132;10;5;-32;38;4163
Bretagne;Données définitives;04/01/2017;11:15;;;;;;;;;
Bretagne;Données définitives;04/01/2017;11:30;4501;195;-;137;12;0;-54;38;4173
Bretagne;Données définitives;04/01/2017;11:45;;;;;;;;;
Bretagne;Données définitives;04/01/2017;12:00;4503;196;-;134;14;0;-55;39;4176
Bretagne;Données définitives;04/01/2017;12:15;;;;;;;;;
Bretagne;Données définitives;04/01/2017;12:30;4499;196;-;119;15;0;-56;38;4186
Bretagne;Données définitives;04/01/2017;12:45;;;;;;;;;
Bretagne;Données définitives;04/01/2017;13:00;4515;189;-;105;18;0;-1;39;4164
Bretagne;Données définitives;04/01/2017;13:15;;;;;;;;;
Bretagne;Données définitives;04/01/2017;13:30;4337;192;-;90;18;0;-1;39;3998
Bretagne;Données définitives;04/01/2017;13:45;;;;;;;;;
Bretagne;Données définitives;04/01/2017;14:00;4265;195;-;92;16;0;-1;40;3923
Bretagne;Données définitives;04/01/2017;14:15;;;;;;;;;
Bretagne;Données définitives;04/01/2017;14:30;4207;191;-;91;13;0;-1;39;3873
Bretagne;Données définitives;04/01/2017;14:45;;;;;;;;;
Bretagne;Données définitives;04/01/2017;15:00;4052;196;-;93;10;124;-1;40;3592
Bretagne;Données définitives;04/01/2017;15:15;;;;;;;;;
Bretagne;Données définitives;04/01/2017;15:30;4013;198;-;84;7;188;-1;38;3498
Bretagne;Données définitives;04/01/2017;15:45;;;;;;;;;
Bretagne;Données définitives;04/01/2017;16:00;3989;199;-;78;5;210;-1;38;3462
Bretagne;Données définitives;04/01/2017;16:15;;;;;;;;;
Bretagne;Données définitives;04/01/2017;16:30;3994;193;-;77;3;215;-1;39;3470
Bretagne;Données définitives;04/01/2017;16:45;;;;;;;;;
Bretagne;Données définitives;04/01/2017;17:00;4013;198;-;72;0;213;-1;38;3494
Bretagne;Données définitives;04/01/2017;17:15;;;;;;;;;
Bretagne;Données définitives;04/01/2017;17:30;4091;198;-;72;0;213;-1;39;3570
Bretagne;Données définitives;04/01/2017;17:45;;;;;;;;;
Bretagne;Données définitives;04/01/2017;18:00;4272;200;-;72;0;200;-1;39;3762
Bretagne;Données définitives;04/01/2017;18:15;;;;;;;;;
Bretagne;Données définitives;04/01/2017;18:30;4349;202;-;55;0;170;-1;38;3885
Bretagne;Données définitives;04/01/2017;18:45;;;;;;;;;
Bretagne;Données définitives;04/01/2017;19:00;4392;201;-;54;0;116;-1;39;3983
Bretagne;Données définitives;04/01/2017;19:15;;;;;;;;;
