Périmètre;Nature;Date;Heures;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques
Bourgogne-Franche-Comté;Données définitives;01/01/2017;05:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;06:00;2819;135;-;95;0;12;0;20;2556
Bourgogne-Franche-Comté;Données définitives;01/01/2017;06:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;06:30;2851;135;-;98;0;12;0;20;2585
Bourgogne-Franche-Comté;Données définitives;01/01/2017;06:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;07:00;2841;136;-;110;0;13;0;21;2563
Bourgogne-Franche-Comté;Données définitives;01/01/2017;07:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;07:30;2805;135;-;104;0;13;0;21;2533
Bourgogne-Franche-Comté;Données définitives;01/01/2017;07:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;08:00;2826;135;-;93;0;20;-4;21;2561
Bourgogne-Franche-Comté;Données définitives;01/01/2017;08:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;08:30;2818;136;-;85;0;23;-68;20;2623
Bourgogne-Franche-Comté;Données définitives;01/01/2017;08:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;09:00;2846;135;-;74;1;23;-68;20;2661
Bourgogne-Franche-Comté;Données définitives;01/01/2017;09:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;09:30;2852;135;-;82;4;21;-68;21;2657
Bourgogne-Franche-Comté;Données définitives;01/01/2017;09:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;10:00;2921;132;-;80;9;24;-68;21;2722
Bourgogne-Franche-Comté;Données définitives;01/01/2017;10:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;10:30;2949;132;-;76;15;18;0;20;2690
Bourgogne-Franche-Comté;Données définitives;01/01/2017;10:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;11:00;2975;132;-;71;22;17;0;21;2711
Bourgogne-Franche-Comté;Données définitives;01/01/2017;11:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;11:30;2980;134;-;70;24;15;0;21;2717
Bourgogne-Franche-Comté;Données définitives;01/01/2017;11:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;12:00;3044;134;-;72;29;13;0;21;2776
Bourgogne-Franche-Comté;Données définitives;01/01/2017;12:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;12:30;3181;132;-;64;31;12;0;21;2922
Bourgogne-Franche-Comté;Données définitives;01/01/2017;12:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;13:00;3123;134;-;61;30;197;0;21;2680
Bourgogne-Franche-Comté;Données définitives;01/01/2017;13:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;13:30;3023;134;-;65;29;192;0;21;2582
Bourgogne-Franche-Comté;Données définitives;01/01/2017;13:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;14:00;2980;133;-;66;26;185;0;21;2548
Bourgogne-Franche-Comté;Données définitives;01/01/2017;14:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;14:30;2839;134;-;67;21;185;0;21;2410
Bourgogne-Franche-Comté;Données définitives;01/01/2017;14:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;15:00;2803;133;-;59;16;162;0;21;2412
Bourgogne-Franche-Comté;Données définitives;01/01/2017;15:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;15:30;2800;130;-;53;12;195;0;21;2390
Bourgogne-Franche-Comté;Données définitives;01/01/2017;15:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;16:00;2730;132;-;44;6;12;0;21;2515
Bourgogne-Franche-Comté;Données définitives;01/01/2017;16:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;16:30;2752;132;-;41;2;12;0;21;2545
Bourgogne-Franche-Comté;Données définitives;01/01/2017;16:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;17:00;2784;132;-;44;0;12;0;21;2574
Bourgogne-Franche-Comté;Données définitives;01/01/2017;17:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;17:30;2962;132;-;36;0;12;0;21;2761
Bourgogne-Franche-Comté;Données définitives;01/01/2017;17:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;18:00;3057;133;-;28;0;12;0;21;2863
Bourgogne-Franche-Comté;Données définitives;01/01/2017;18:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;18:30;3126;134;-;24;0;168;0;21;2780
Bourgogne-Franche-Comté;Données définitives;01/01/2017;18:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;19:00;3176;134;-;16;0;235;0;20;2771
Bourgogne-Franche-Comté;Données définitives;01/01/2017;19:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;19:30;3251;134;-;18;0;240;0;21;2839
Bourgogne-Franche-Comté;Données définitives;01/01/2017;19:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;20:00;3181;134;-;19;0;246;0;21;2762
Bourgogne-Franche-Comté;Données définitives;01/01/2017;20:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;20:30;3146;134;-;22;0;52;0;21;2916
Bourgogne-Franche-Comté;Données définitives;01/01/2017;20:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;21:00;3139;135;-;25;0;31;0;21;2928
Bourgogne-Franche-Comté;Données définitives;01/01/2017;21:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;21:30;3173;134;-;24;0;19;0;21;2975
Bourgogne-Franche-Comté;Données définitives;01/01/2017;21:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;22:00;3102;134;-;25;0;12;0;21;2909
Bourgogne-Franche-Comté;Données définitives;01/01/2017;22:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;22:30;3061;134;-;24;0;12;0;21;2870
Bourgogne-Franche-Comté;Données définitives;01/01/2017;22:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;23:00;3039;135;-;29;0;12;0;21;2843
Bourgogne-Franche-Comté;Données définitives;01/01/2017;23:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;01/01/2017;23:30;2913;135;-;27;0;12;0;21;2717
Bourgogne-Franche-Comté;Données définitives;01/01/2017;23:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;00:00;2831;135;-;22;0;12;0;21;2641
Bourgogne-Franche-Comté;Données définitives;02/01/2017;00:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;00:30;2728;135;-;19;0;12;0;21;2542
Bourgogne-Franche-Comté;Données définitives;02/01/2017;00:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;01:00;2659;135;-;21;0;12;0;20;2472
Bourgogne-Franche-Comté;Données définitives;02/01/2017;01:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;01:30;2759;134;-;19;0;12;0;21;2573
Bourgogne-Franche-Comté;Données définitives;02/01/2017;01:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;02:00;2793;134;-;22;0;12;0;20;2604
Bourgogne-Franche-Comté;Données définitives;02/01/2017;02:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;02:30;2823;135;-;25;0;12;0;20;2632
Bourgogne-Franche-Comté;Données définitives;02/01/2017;02:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;03:00;2743;134;-;25;0;12;0;21;2551
Bourgogne-Franche-Comté;Données définitives;02/01/2017;03:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;03:30;2766;134;-;21;0;12;-1;21;2579
Bourgogne-Franche-Comté;Données définitives;02/01/2017;03:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;04:00;2742;130;-;14;0;12;-68;20;2633
Bourgogne-Franche-Comté;Données définitives;02/01/2017;04:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;04:30;2743;131;-;11;0;12;-68;21;2637
Bourgogne-Franche-Comté;Données définitives;02/01/2017;04:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;05:00;2760;130;-;9;0;12;-68;21;2656
Bourgogne-Franche-Comté;Données définitives;02/01/2017;05:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;05:30;2835;130;-;12;0;12;-68;20;2730
Bourgogne-Franche-Comté;Données définitives;02/01/2017;05:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;06:00;2867;133;-;11;0;11;0;20;2692
Bourgogne-Franche-Comté;Données définitives;02/01/2017;06:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;06:30;2924;134;-;13;0;11;0;20;2745
Bourgogne-Franche-Comté;Données définitives;02/01/2017;06:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;07:00;3054;136;-;15;0;12;0;20;2872
Bourgogne-Franche-Comté;Données définitives;02/01/2017;07:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;07:30;3156;135;-;14;0;11;0;21;2976
Bourgogne-Franche-Comté;Données définitives;02/01/2017;07:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;08:00;3225;135;-;10;0;19;0;21;3040
Bourgogne-Franche-Comté;Données définitives;02/01/2017;08:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;08:30;3246;135;-;17;0;95;0;21;2979
Bourgogne-Franche-Comté;Données définitives;02/01/2017;08:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;09:00;3269;135;-;12;0;243;0;21;2858
Bourgogne-Franche-Comté;Données définitives;02/01/2017;09:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;09:30;3289;131;-;8;4;244;0;21;2881
Bourgogne-Franche-Comté;Données définitives;02/01/2017;09:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;10:00;3317;131;-;4;6;244;0;20;2911
Bourgogne-Franche-Comté;Données définitives;02/01/2017;10:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;10:30;3365;132;-;7;8;149;0;21;3049
Bourgogne-Franche-Comté;Données définitives;02/01/2017;10:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;11:00;3457;131;-;2;11;27;0;21;3264
Bourgogne-Franche-Comté;Données définitives;02/01/2017;11:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;11:30;3469;131;-;3;11;31;0;21;3273
Bourgogne-Franche-Comté;Données définitives;02/01/2017;11:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;12:00;3515;143;-;1;10;77;0;21;3263
Bourgogne-Franche-Comté;Données définitives;02/01/2017;12:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;12:30;3615;147;-;1;12;74;0;21;3361
Bourgogne-Franche-Comté;Données définitives;02/01/2017;12:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;13:00;3500;147;-;1;16;175;0;21;3141
Bourgogne-Franche-Comté;Données définitives;02/01/2017;13:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;13:30;3414;146;-;0;12;177;0;22;3058
Bourgogne-Franche-Comté;Données définitives;02/01/2017;13:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;14:00;3395;146;-;0;12;169;0;21;3046
Bourgogne-Franche-Comté;Données définitives;02/01/2017;14:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;14:30;3449;140;-;0;9;183;0;21;3097
Bourgogne-Franche-Comté;Données définitives;02/01/2017;14:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;15:00;3382;143;-;0;7;12;0;21;3200
Bourgogne-Franche-Comté;Données définitives;02/01/2017;15:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;15:30;3367;143;-;1;5;12;0;21;3185
Bourgogne-Franche-Comté;Données définitives;02/01/2017;15:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;16:00;3298;143;-;3;2;12;0;21;3117
Bourgogne-Franche-Comté;Données définitives;02/01/2017;16:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;16:30;3333;144;-;4;0;12;0;22;3151
Bourgogne-Franche-Comté;Données définitives;02/01/2017;16:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;17:00;3388;145;-;12;0;12;0;21;3199
Bourgogne-Franche-Comté;Données définitives;02/01/2017;17:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;17:30;3505;143;-;10;0;19;0;21;3311
Bourgogne-Franche-Comté;Données définitives;02/01/2017;17:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;18:00;3541;146;-;10;0;79;0;21;3286
Bourgogne-Franche-Comté;Données définitives;02/01/2017;18:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;18:30;3624;146;-;5;0;166;0;22;3285
Bourgogne-Franche-Comté;Données définitives;02/01/2017;18:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;19:00;3690;146;-;8;0;248;0;21;3266
Bourgogne-Franche-Comté;Données définitives;02/01/2017;19:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;19:30;3592;147;-;7;0;237;0;22;3180
Bourgogne-Franche-Comté;Données définitives;02/01/2017;19:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;20:00;3516;147;-;7;0;70;0;21;3272
Bourgogne-Franche-Comté;Données définitives;02/01/2017;20:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;20:30;3442;144;-;17;0;67;0;21;3193
Bourgogne-Franche-Comté;Données définitives;02/01/2017;20:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;21:00;3366;144;-;16;0;66;0;21;3120
Bourgogne-Franche-Comté;Données définitives;02/01/2017;21:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;21:30;3391;147;-;25;0;73;0;21;3126
Bourgogne-Franche-Comté;Données définitives;02/01/2017;21:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;22:00;3329;147;-;25;0;13;0;21;3123
Bourgogne-Franche-Comté;Données définitives;02/01/2017;22:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;22:30;3236;147;-;37;0;20;0;21;3012
Bourgogne-Franche-Comté;Données définitives;02/01/2017;22:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;23:00;3222;143;-;39;0;19;0;21;3002
Bourgogne-Franche-Comté;Données définitives;02/01/2017;23:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;02/01/2017;23:30;3101;143;-;25;0;18;0;21;2895
Bourgogne-Franche-Comté;Données définitives;02/01/2017;23:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;00:00;3063;143;-;20;0;12;0;21;2869
Bourgogne-Franche-Comté;Données définitives;03/01/2017;00:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;00:30;2963;143;-;16;0;12;0;21;2772
Bourgogne-Franche-Comté;Données définitives;03/01/2017;00:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;01:00;2866;143;-;14;0;12;0;21;2677
Bourgogne-Franche-Comté;Données définitives;03/01/2017;01:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;01:30;2919;143;-;14;0;12;0;21;2729
Bourgogne-Franche-Comté;Données définitives;03/01/2017;01:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;02:00;3022;148;-;14;0;12;0;21;2827
Bourgogne-Franche-Comté;Données définitives;03/01/2017;02:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;02:30;3095;147;-;13;0;12;0;21;2902
Bourgogne-Franche-Comté;Données définitives;03/01/2017;02:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;03:00;3025;147;-;16;0;12;0;21;2831
Bourgogne-Franche-Comté;Données définitives;03/01/2017;03:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;03:30;3065;147;-;15;0;11;-4;21;2874
Bourgogne-Franche-Comté;Données définitives;03/01/2017;03:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;04:00;3005;147;-;20;0;12;-68;21;2874
Bourgogne-Franche-Comté;Données définitives;03/01/2017;04:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;04:30;3021;147;-;20;0;12;-68;21;2889
Bourgogne-Franche-Comté;Données définitives;03/01/2017;04:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;05:00;3019;147;-;17;0;12;-68;21;2891
Bourgogne-Franche-Comté;Données définitives;03/01/2017;05:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;05:30;3110;148;-;11;0;12;-68;21;2986
Bourgogne-Franche-Comté;Données définitives;03/01/2017;05:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;06:00;3189;147;-;14;0;11;0;21;2997
Bourgogne-Franche-Comté;Données définitives;03/01/2017;06:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;06:30;3347;146;-;13;0;12;0;21;3156
Bourgogne-Franche-Comté;Données définitives;03/01/2017;06:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;07:00;3511;147;-;12;0;12;0;21;3321
Bourgogne-Franche-Comté;Données définitives;03/01/2017;07:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;07:30;3651;147;-;12;0;25;0;21;3447
Bourgogne-Franche-Comté;Données définitives;03/01/2017;07:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;08:00;3764;147;-;10;0;176;0;20;3412
Bourgogne-Franche-Comté;Données définitives;03/01/2017;08:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;08:30;3703;147;-;9;0;164;0;20;3364
Bourgogne-Franche-Comté;Données définitives;03/01/2017;08:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;09:00;3724;147;-;7;0;22;0;20;3528
Bourgogne-Franche-Comté;Données définitives;03/01/2017;09:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;09:30;3784;147;-;6;3;67;0;20;3541
Bourgogne-Franche-Comté;Données définitives;03/01/2017;09:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;10:00;3742;147;-;6;6;76;0;21;3485
Bourgogne-Franche-Comté;Données définitives;03/01/2017;10:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;10:30;3775;147;-;2;10;82;0;20;3514
Bourgogne-Franche-Comté;Données définitives;03/01/2017;10:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;11:00;3808;148;-;1;13;80;0;20;3545
Bourgogne-Franche-Comté;Données définitives;03/01/2017;11:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;11:30;3853;148;-;2;20;81;0;21;3582
Bourgogne-Franche-Comté;Données définitives;03/01/2017;11:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;12:00;3857;147;-;3;24;165;0;20;3498
Bourgogne-Franche-Comté;Données définitives;03/01/2017;12:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;12:30;3848;147;-;1;25;159;0;19;3496
Bourgogne-Franche-Comté;Données définitives;03/01/2017;12:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;13:00;3780;147;-;2;25;87;0;20;3500
Bourgogne-Franche-Comté;Données définitives;03/01/2017;13:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;13:30;3701;148;-;1;23;12;0;20;3497
Bourgogne-Franche-Comté;Données définitives;03/01/2017;13:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;14:00;3698;148;-;1;20;11;0;19;3499
Bourgogne-Franche-Comté;Données définitives;03/01/2017;14:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;14:30;3725;146;-;1;20;11;0;21;3526
Bourgogne-Franche-Comté;Données définitives;03/01/2017;14:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;15:00;3651;146;-;0;13;11;0;21;3461
Bourgogne-Franche-Comté;Données définitives;03/01/2017;15:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;15:30;3641;146;-;0;9;11;0;21;3455
Bourgogne-Franche-Comté;Données définitives;03/01/2017;15:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;16:00;3606;147;-;0;5;12;0;21;3422
Bourgogne-Franche-Comté;Données définitives;03/01/2017;16:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;16:30;3615;147;-;1;2;19;0;21;3426
Bourgogne-Franche-Comté;Données définitives;03/01/2017;16:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;17:00;3637;146;-;0;0;70;0;19;3402
Bourgogne-Franche-Comté;Données définitives;03/01/2017;17:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;17:30;3760;145;-;0;0;73;0;21;3522
Bourgogne-Franche-Comté;Données définitives;03/01/2017;17:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;18:00;3855;145;-;0;0;86;0;20;3605
Bourgogne-Franche-Comté;Données définitives;03/01/2017;18:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;18:30;3920;147;-;0;0;181;0;20;3573
Bourgogne-Franche-Comté;Données définitives;03/01/2017;18:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;19:00;3952;147;-;0;0;236;0;20;3549
Bourgogne-Franche-Comté;Données définitives;03/01/2017;19:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;19:30;3848;147;-;0;0;220;0;19;3463
Bourgogne-Franche-Comté;Données définitives;03/01/2017;19:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;20:00;3727;147;-;0;0;220;0;20;3341
Bourgogne-Franche-Comté;Données définitives;03/01/2017;20:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;20:30;3675;146;-;0;0;219;0;20;3290
Bourgogne-Franche-Comté;Données définitives;03/01/2017;20:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;21:00;3600;148;-;0;0;88;0;20;3345
Bourgogne-Franche-Comté;Données définitives;03/01/2017;21:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;21:30;3596;147;-;0;0;42;0;20;3386
Bourgogne-Franche-Comté;Données définitives;03/01/2017;21:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;22:00;3527;147;-;0;0;40;0;20;3321
Bourgogne-Franche-Comté;Données définitives;03/01/2017;22:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;22:30;3457;148;-;0;0;59;0;20;3231
Bourgogne-Franche-Comté;Données définitives;03/01/2017;22:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;23:00;3434;148;-;1;0;215;0;20;3051
Bourgogne-Franche-Comté;Données définitives;03/01/2017;23:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;03/01/2017;23:30;3354;147;-;2;0;212;0;20;2972
Bourgogne-Franche-Comté;Données définitives;03/01/2017;23:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;04/01/2017;00:00;3262;147;-;3;0;207;0;20;2885
Bourgogne-Franche-Comté;Données définitives;04/01/2017;00:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;04/01/2017;00:30;3202;147;-;7;0;176;0;20;2852
Bourgogne-Franche-Comté;Données définitives;04/01/2017;00:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;04/01/2017;01:00;3162;148;-;9;0;70;0;20;2916
Bourgogne-Franche-Comté;Données définitives;04/01/2017;01:15;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;04/01/2017;01:30;3237;148;-;11;0;188;0;20;2871
Bourgogne-Franche-Comté;Données définitives;04/01/2017;01:45;;;;;;;;;
Bourgogne-Franche-Comté;Données définitives;04/01/2017;02:00;3278;148;-;15;0;176;0;20;2920
